Level,Date and Time,Source,Event ID,Task Category
Information,04/01/2025 11:38:04,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: Event Log Access
UtcTime: 2025-01-04 11:38:03.997
ProcessGuid: {cc4d60af-1d9b-6779-ef47-000000000900}
ProcessId: 6912
Image: C:\Windows\System32\wevtutil.exe
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Eventing Command Line Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wevtutil.exe
CommandLine: wevtutil  epl ""Microsoft-Windows-WMI-Activity/Operational"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=1750D55D18B03DB3D46F408C21C475558235383E,MD5=1F970DDF2061B33C148E72604D2170FB,SHA256=5293A95BE8F320A3AF6D8C1D5E937F13D0EE2925B9B13538487DEC0181EF5432,IMPHASH=D3310B6271278C48FE7AE9F4AD5259B6
ParentProcessGuid: {cc4d60af-1d9b-6779-ee47-000000000900}
ParentProcessId: 2844
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""C:\Windows\system32\cmd.exe"" /c ""wevtutil epl ""Microsoft-Windows-WMI-Activity/Operational"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""""
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:38:03.969
SourceProcessGUID: {cc4d60af-138c-6779-1147-000000000900}
SourceProcessId: 9076
SourceThreadId: 9696
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1d9b-6779-ee47-000000000900}
TargetProcessId: 2844
TargetImage: C:\Windows\system32\cmd.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+12a91e9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+11bf73a|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126addd|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126aa9b|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+13409cf|UNKNOWN(00007FFB79025251)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1059.003,technique_name=Windows Command Shell
UtcTime: 2025-01-04 11:38:03.963
ProcessGuid: {cc4d60af-1d9b-6779-ee47-000000000900}
ProcessId: 2844
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""C:\Windows\system32\cmd.exe"" /c ""wevtutil epl ""Microsoft-Windows-WMI-Activity/Operational"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=DF79C86FDD11B9CCB89148458E509F879C72566C,MD5=2B40C98ED0F7A1D3B091A3E8353132DC,SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0,IMPHASH=272245E2988E1E430500B852C4FB5E18
ParentProcessGuid: {cc4d60af-138c-6779-1147-000000000900}
ParentProcessId: 9076
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: Event Log Access
UtcTime: 2025-01-04 11:38:03.912
ProcessGuid: {cc4d60af-1d9b-6779-ed47-000000000900}
ProcessId: 5268
Image: C:\Windows\System32\wevtutil.exe
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Eventing Command Line Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wevtutil.exe
CommandLine: wevtutil  epl ""Microsoft-Windows-PowerShell/Operational"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=1750D55D18B03DB3D46F408C21C475558235383E,MD5=1F970DDF2061B33C148E72604D2170FB,SHA256=5293A95BE8F320A3AF6D8C1D5E937F13D0EE2925B9B13538487DEC0181EF5432,IMPHASH=D3310B6271278C48FE7AE9F4AD5259B6
ParentProcessGuid: {cc4d60af-1d9b-6779-ec47-000000000900}
ParentProcessId: 5916
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""C:\Windows\system32\cmd.exe"" /c ""wevtutil epl ""Microsoft-Windows-PowerShell/Operational"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""""
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:38:03.876
SourceProcessGUID: {cc4d60af-138c-6779-1147-000000000900}
SourceProcessId: 9076
SourceThreadId: 9696
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1d9b-6779-ec47-000000000900}
TargetProcessId: 5916
TargetImage: C:\Windows\system32\cmd.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+12a91e9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+11bf73a|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126addd|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126aa9b|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+13409cf|UNKNOWN(00007FFB79025251)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1059.003,technique_name=Windows Command Shell
UtcTime: 2025-01-04 11:38:03.873
ProcessGuid: {cc4d60af-1d9b-6779-ec47-000000000900}
ProcessId: 5916
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""C:\Windows\system32\cmd.exe"" /c ""wevtutil epl ""Microsoft-Windows-PowerShell/Operational"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=DF79C86FDD11B9CCB89148458E509F879C72566C,MD5=2B40C98ED0F7A1D3B091A3E8353132DC,SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0,IMPHASH=272245E2988E1E430500B852C4FB5E18
ParentProcessGuid: {cc4d60af-138c-6779-1147-000000000900}
ParentProcessId: 9076
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: Event Log Access
UtcTime: 2025-01-04 11:38:03.834
ProcessGuid: {cc4d60af-1d9b-6779-eb47-000000000900}
ProcessId: 788
Image: C:\Windows\System32\wevtutil.exe
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Eventing Command Line Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wevtutil.exe
CommandLine: wevtutil  epl ""Microsoft-Windows-Security-Auditing"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=1750D55D18B03DB3D46F408C21C475558235383E,MD5=1F970DDF2061B33C148E72604D2170FB,SHA256=5293A95BE8F320A3AF6D8C1D5E937F13D0EE2925B9B13538487DEC0181EF5432,IMPHASH=D3310B6271278C48FE7AE9F4AD5259B6
ParentProcessGuid: {cc4d60af-1d9b-6779-ea47-000000000900}
ParentProcessId: 272
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""C:\Windows\system32\cmd.exe"" /c ""wevtutil epl ""Microsoft-Windows-Security-Auditing"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""""
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:38:03.813
SourceProcessGUID: {cc4d60af-138c-6779-1147-000000000900}
SourceProcessId: 9076
SourceThreadId: 9696
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1d9b-6779-ea47-000000000900}
TargetProcessId: 272
TargetImage: C:\Windows\system32\cmd.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+12a91e9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+11bf73a|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126addd|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126aa9b|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+13409cf|UNKNOWN(00007FFB79025251)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1059.003,technique_name=Windows Command Shell
UtcTime: 2025-01-04 11:38:03.805
ProcessGuid: {cc4d60af-1d9b-6779-ea47-000000000900}
ProcessId: 272
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""C:\Windows\system32\cmd.exe"" /c ""wevtutil epl ""Microsoft-Windows-Security-Auditing"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=DF79C86FDD11B9CCB89148458E509F879C72566C,MD5=2B40C98ED0F7A1D3B091A3E8353132DC,SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0,IMPHASH=272245E2988E1E430500B852C4FB5E18
ParentProcessGuid: {cc4d60af-138c-6779-1147-000000000900}
ParentProcessId: 9076
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: Event Log Access
UtcTime: 2025-01-04 11:38:03.741
ProcessGuid: {cc4d60af-1d9b-6779-e947-000000000900}
ProcessId: 4108
Image: C:\Windows\System32\wevtutil.exe
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Eventing Command Line Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wevtutil.exe
CommandLine: wevtutil  epl ""Microsoft-Windows-Sysmon/Operational"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=1750D55D18B03DB3D46F408C21C475558235383E,MD5=1F970DDF2061B33C148E72604D2170FB,SHA256=5293A95BE8F320A3AF6D8C1D5E937F13D0EE2925B9B13538487DEC0181EF5432,IMPHASH=D3310B6271278C48FE7AE9F4AD5259B6
ParentProcessGuid: {cc4d60af-1d9b-6779-e847-000000000900}
ParentProcessId: 808
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""C:\Windows\system32\cmd.exe"" /c ""wevtutil epl ""Microsoft-Windows-Sysmon/Operational"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""""
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:38:03.610
SourceProcessGUID: {cc4d60af-138c-6779-1147-000000000900}
SourceProcessId: 9076
SourceThreadId: 9696
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1d9b-6779-e847-000000000900}
TargetProcessId: 808
TargetImage: C:\Windows\system32\cmd.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+12a91e9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+11bf73a|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126addd|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126aa9b|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+13409cf|UNKNOWN(00007FFB79025251)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:38:03,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1059.003,technique_name=Windows Command Shell
UtcTime: 2025-01-04 11:38:03.592
ProcessGuid: {cc4d60af-1d9b-6779-e847-000000000900}
ProcessId: 808
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""C:\Windows\system32\cmd.exe"" /c ""wevtutil epl ""Microsoft-Windows-Sysmon/Operational"" ""C:\Logs\trabajo-800475.evtx"" /q:""*[System[TimeCreated[@SystemTime>='2025-01-04T11:16:29' and @SystemTime<='2025-01-04T11:30:10']]]""""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=DF79C86FDD11B9CCB89148458E509F879C72566C,MD5=2B40C98ED0F7A1D3B091A3E8353132DC,SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0,IMPHASH=272245E2988E1E430500B852C4FB5E18
ParentProcessGuid: {cc4d60af-138c-6779-1147-000000000900}
ParentProcessId: 9076
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.642
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-16f4-6779-4947-000000000900}
TargetProcessId: 9352
TargetImage: C:\Users\xxx\AppData\Local\Temp\is-C74R6.tmp\Git-2.47.1-64-bit.tmp
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.642
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-16f2-6779-4847-000000000900}
TargetProcessId: 632
TargetImage: C:\Users\xxx\Downloads\Git-2.47.1-64-bit.exe
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.642
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-16e1-6779-4447-000000000900}
TargetProcessId: 7756
TargetImage: C:\Program Files\Google\Chrome\Application\chrome.exe
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
